student_id_new,acct_id_new,person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id,gender,city,state,zip,ethnicity
14903,445,20764,6,12,5,8.0,N,N,,0,0,,0,11,F,Rutherfordton,NC,28139,0
14904,1504,12706,26,14,7,9.0,N,N,3.51667,12,2,3.51667,0,12,F,Millers Creek,NC,28651,2
14905,6988,23539,32,21,9,8.0,N,N,3.08333,9,0,2.66667,0,11,M,Icard,NC,28666,1
14906,4196,16225,12,17,5,11.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
14907,14213,9245,23,17,5,10.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
14908,2847,3560,35,17,5,11.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
14909,16531,26433,71,21,5,9.0,N,N,3.8625,7,0,3.8,0,12,M,Morganton,NC,28655,0
14910,10865,24133,23,17,5,10.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
14911,5388,22083,26,14,7,9.0,N,N,3.78333,7,5,3.78333,0,12,F,Purlear,NC,28665,2
14912,2523,24876,35,17,5,11.0,N,N,0.0,0,1,,0,12,F,Spindale,NC,28160,0
14913,6843,1259,23,17,5,10.0,N,N,0.0,1,0,,0,12,M,Bostic,NC,28018,0
14914,2081,5693,17,19,5,8.0,N,N,3.8125,1,2,3.65,0,12,M,Marshall,NC,28753,0
14915,9215,11008,49,10,2,6.0,N,N,2.45833,2,0,2.07692,0,11,F,Morganton,NC,28655,0
14916,8399,13016,53,9,5,7.0,N,N,2.16667,0,0,2.16667,2,11,F,Rutherfordton,NC,28139,0
14917,7663,14068,51,10,5,7.0,N,N,2.75,0,0,2.38462,1,11,M,Hickory,NC,28602,0
14918,10302,21864,36,10,9,6.0,N,N,3.875,4,2,3.83333,0,12,F,Morganton,NC,28655,1
14919,8302,27274,43,13,5,7.0,N,N,3.9,0,0,4.0,0,12,M,Robbinsville,NC,28771,0
14920,552,17246,35,17,5,11.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
14921,7741,19984,50,8,9,9.0,N,N,3.4625,104,15,3.31667,0,12,F,Sparta,NC,28675,2
14922,11920,10820,15,1,5,8.0,N,N,2.37778,6,10,2.37778,1,12,M,Hays,NC,28635,0
14923,10826,17635,35,17,9,10.0,N,N,0.0,1,0,,0,12,M,Rutherfordton,NC,28139,1
14924,15841,28427,53,9,2,6.0,N,N,0.625,0,0,0.37,10,12,M,Henrietta,NC,28076,0
14925,10213,26076,26,14,7,9.0,N,N,2.25,4,18,2.25,0,12,M,North Wilkesboro,NC,28659,2
14926,2900,456,23,17,5,10.0,N,N,0.0,4,0,,0,12,M,Forest City,NC,28043,0
14927,15697,8174,53,9,9,7.0,N,N,3.34231,4,5,3.20714,0,12,M,Forest City,NC,28043,1
14928,3106,19395,51,10,5,7.0,N,N,0.0,0,0,,0,12,F,Connelly Springs,NC,28612,0
14929,8567,21549,22,9,2,8.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
14930,8753,6519,7,9,1,7.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
14931,4814,27550,43,13,5,7.0,N,N,2.16667,0,18,2.16667,0,11,F,Robbinsville,NC,28771,0
14932,2822,12193,7,9,4,7.0,N,N,3.685,1,1,3.475,0,12,F,Union Mills,NC,28167,0
14933,9004,20219,53,9,5,7.0,N,N,2.5,0,0,2.5,4,11,F,Forest City,NC,28043,0
14934,12694,214,12,17,5,10.0,N,N,0.0,1,0,,0,12,M,Ellenboro,NC,28040,0
14935,8310,6401,67,2,5,8.0,N,Y,2.95,2,0,2.70909,0,12,M,Creston,NC,28615,0
14936,14495,7399,31,16,5,8.0,N,N,3.79167,7,5,3.64167,0,11,F,Marshall,NC,28753,0
14937,10061,9324,55,10,5,6.0,N,N,4.0,0,0,4.0,0,11,M,Morganton,NC,28655,0
14938,11538,24269,4,14,7,9.0,N,N,0.5,32,20,0.5,6,12,M,Thurmond,NC,28683,2
14939,14626,24231,23,17,5,10.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
14940,12794,16929,69,2,5,6.0,N,N,2.07727,5,9,2.42727,0,12,F,Fleetwood,NC,28626,0
14941,13805,27673,24,12,5,9.0,N,N,3.57143,0,1,3.43333,0,12,M,Forest City,NC,28043,0
14942,16077,28578,67,2,5,8.0,N,N,2.40625,7,4,2.19091,1,12,M,Warrensville,NC,28693,0
14943,559,4738,2,14,9,8.0,Y,N,3.26429,1,1,2.84167,0,11,F,Moravian Falls,NC,28654,2
14944,1158,28331,35,17,5,9.0,N,N,0.0,4,17,,0,12,M,Rutherfordton,NC,28139,0
14945,1256,26891,56,5,7,6.0,N,N,2.57692,4,0,2.57692,2,11,M,Laurel Springs,NC,28644,0
14946,10268,22470,70,6,5,8.0,N,N,3.05,4,3,3.05,0,11,F,Brasstown,NC,28902,0
14947,6695,20748,17,19,5,6.0,N,N,3.81667,0,0,3.72778,0,11,F,Marshall,NC,28753,0
14948,6976,18326,8,1,5,7.0,N,N,1.78333,2,4,1.78333,1,12,F,Roaring River,NC,28669,0
14949,6520,14128,8,1,5,8.0,N,N,1.58889,2,1,1.58889,2,12,M,North Wilkesboro,NC,28659,0
14950,9702,23317,16,10,5,7.0,N,N,3.45946,0,1,4.0,0,12,M,Morganton,NC,28655,0
14951,815,11370,36,10,1,6.0,N,N,3.58333,0,0,3.38462,0,11,M,Morganton,NC,28655,0
14952,7754,11082,17,19,5,8.0,N,N,4.0,13,1,4.0,0,12,F,Marshall,NC,28753,0
14953,8038,22395,67,2,5,8.0,N,N,2.10625,4,5,1.89167,2,12,M,Crumpler,NC,28617,0
14954,13742,6452,36,10,5,8.0,N,N,3.5,5,4,3.57143,0,12,F,,,,0
14955,417,10959,39,21,5,8.0,N,N,2.86957,7,2,2.41667,0,11,M,Nebo,NC,28761,0
14956,13880,5348,25,4,9,6.0,N,Y,2.94,0,2,2.50833,0,11,M,Burnsville,NC,28714,1
14957,3246,20754,18,1,5,7.0,N,N,2.88333,3,6,2.88333,1,12,M,North Wilkesboro,NC,28659,0
14958,1458,16069,16,10,5,8.0,N,N,3.24324,0,3,3.33333,0,12,F,Morganton,NC,28655,0
14959,8167,27377,51,10,5,6.0,N,N,2.125,0,0,1.61538,1,11,F,Hildebran,NC,28637,0
14960,2191,20439,68,14,7,9.0,N,N,3.11667,7,8,3.11667,0,12,F,North Wilkesboro,NC,28659,2
14961,3588,16603,17,19,5,7.0,N,N,3.29583,12,3,3.00833,0,12,F,Mars Hill,NC,28754,0
14962,11698,20384,24,12,5,9.0,N,N,3.84444,0,1,3.65,0,12,M,Rutherfordton,NC,28139,0
14963,9224,8687,74,3,5,7.0,N,N,2.575,0,0,2.575,0,11,M,Bryson City,NC,28713,0
14964,5525,5225,49,10,5,8.0,N,N,3.70833,4,1,3.5,0,12,F,Valdese,NC,28690,0
14965,382,10270,30,2,5,6.0,N,N,2.83913,1,4,3.08333,0,12,F,Laurel Springs,NC,28644,0
14966,11721,28000,11,1,5,6.0,N,N,4.0,0,1,4.0,0,11,M,Moravian Falls,NC,28654,0
14967,12255,19374,34,21,5,8.0,N,N,3.59375,0,0,3.16667,0,11,F,Morganton,NC,28655,0
14968,8905,19453,36,10,5,6.0,N,N,2.41667,0,5,1.76923,1,12,M,Morganton,NC,28690,0
14969,4999,3850,13,23,2,9.0,N,N,,21,17,,0,12,F,Boone,NC,28607,0
14970,11017,14832,22,9,2,6.0,N,N,1.23077,0,0,1.23077,8,11,F,Forest City,NC,28043,0
14971,683,5646,56,5,5,6.0,N,N,3.6,2,0,3.28462,0,12,F,Piney Creek,NC,28663,0
14972,424,27669,55,10,5,8.0,N,N,3.48,1,3,3.25,0,12,F,Morganton,NC,28655,0
14973,2427,10920,2,14,5,8.0,N,N,3.36429,1,11,2.68333,1,11,M,Wilkesboro,NC,28697,2
14974,16791,9998,23,17,2,11.0,N,N,0.0,2,0,,0,12,M,Henrietta,NC,28076,0
14975,9227,17325,74,3,4,8.0,N,N,3.96667,0,10,3.93333,0,12,M,Whittier,NC,28789,0
14976,12214,24171,51,10,5,6.0,N,N,3.20833,9,8,2.92308,0,11,F,Connelly Springs,NC,28612,0
14977,15643,24537,11,1,5,6.0,N,Y,3.0,1,2,3.0,0,12,M,Wilkesboro,NC,28697,0
14978,10513,17880,11,1,9,7.0,Y,N,3.8,5,0,3.8,0,12,F,North Wilkesboro,NC,28659,1
14979,11967,14426,40,21,5,9.0,N,N,3.4375,31,4,3.425,0,12,M,Morganton,NC,28655,0
14980,8046,10408,51,10,5,7.0,N,Y,3.04167,0,0,2.5,0,11,M,Connelly Springs,NC,28612,0
14981,16183,26146,7,9,5,6.0,N,N,3.365,4,0,3.38333,0,12,M,Rutherfordton,NC,28139,0
14982,9086,20497,67,2,5,7.0,N,N,3.42857,0,1,3.42857,0,11,F,Jefferson,NC,28640,0
14983,10594,25368,26,14,7,9.0,N,N,3.325,7,0,3.325,0,12,F,Millers Creek,NC,28651,2
14984,15794,23192,58,7,5,6.0,N,N,4.0,5,5,4.0,0,11,M,Hayesville,NC,28904,0
14985,17043,18921,60,21,5,9.0,N,N,3.98125,25,20,3.9625,0,12,F,Vale,NC,28168,0
14986,8126,17011,52,17,5,6.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
14987,14777,22799,16,10,9,7.0,N,N,2.97222,10,6,2.45,0,12,F,Morganton,NC,28655,1
14988,6257,16338,23,17,5,11.0,N,N,0.0,3,0,,0,12,F,Forest City,NC,28043,0
14989,15949,7200,11,1,9,6.0,N,N,3.28333,4,13,3.28333,0,12,F,Wilkesboro,NC,28697,1
14990,7286,17699,46,14,5,8.0,N,N,2.69643,9,3,1.74167,2,11,F,North Wilkesboro,NC,28659,0
14991,9865,9156,76,15,1,8.0,N,N,,1,6,,0,11,M,West Jefferson,NC,28694,0
14992,16992,14723,23,17,5,11.0,N,N,0.0,3,0,,0,12,M,Forest City,NC,28043,0
14993,14053,12849,7,9,9,8.0,N,N,1.35238,55,13,1.30909,11,12,M,Spindale,NC,28160,1
14994,5616,19726,32,21,5,8.0,N,N,2.83333,5,5,2.46154,0,11,M,Hickory,NC,28602,0
14995,14537,15484,38,13,9,6.0,N,N,2.71429,0,0,2.02727,1,12,M,Robbinsville,NC,28771,1
14996,1964,20876,18,1,5,8.0,N,Y,1.84167,9,4,1.84167,2,12,M,Millers Creek,NC,28651,0
14997,13434,17628,40,21,9,9.0,N,N,3.575,26,32,3.55,0,12,F,Morganton,NC,28655,1
14998,10819,23486,58,7,9,6.0,Y,N,2.77297,3,4,2.39048,1,11,F,Hayesville,NC,28904,1
14999,267,23470,14,8,9,8.0,N,N,2.66,0,0,1.85,3,11,M,Sparta,NC,28675,2
15000,9140,10988,6,12,2,8.0,N,N,,0,0,,0,11,F,Spindale,NC,28160,0
15001,7068,14630,7,9,5,7.0,N,N,3.0,6,37,3.0,0,11,F,Forest City,NC,28043,0
15002,15854,13011,17,19,5,6.0,N,N,3.55417,7,2,3.35833,0,12,M,Marshall,NC,28753,0
15003,6259,24385,15,1,9,6.0,N,N,2.23214,11,6,1.06667,6,11,F,N Wilkesboro,NC,28659,1
15004,89,19463,18,1,5,7.0,N,N,4.0,1,9,4.0,0,12,M,Millers Creek,NC,28651,0
15005,4328,25737,49,10,5,7.0,N,N,3.75,2,0,3.61538,0,12,F,Connelly Springs,NC,28612,0
15006,15658,20598,49,10,5,7.0,N,N,3.82143,1,3,3.69231,0,12,M,Valdese,NC,28690,0
15007,15447,22922,40,21,9,9.0,N,N,3.25,41,1,3.175,0,12,F,Morganton,NC,28655,1
15008,7370,11752,55,10,5,8.0,N,N,3.79167,2,0,3.58333,0,12,M,Morganton,NC,28655,0
15009,12142,5362,74,3,5,6.0,N,N,1.91333,0,4,0.52857,6,12,M,Bryson City,NC,28713,0
15010,7518,26200,8,1,9,7.0,Y,N,3.6,0,3,3.6,0,12,M,Roaring River,NC,28669,1
15011,17285,28710,18,1,5,7.0,N,N,0.5,4,4,0.5,4,12,F,North Wilkesboro,NC,28659,0
15012,1063,5431,35,17,2,12.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
15013,6558,13085,74,3,5,8.0,N,N,,0,0,,0,12,M,Franklin,NC,28734,0
15014,11514,22535,17,19,5,6.0,N,N,3.54667,2,5,3.3,0,11,M,Mars Hill,NC,28754,0
15015,14088,22168,60,21,5,9.0,N,N,0.975,76,36,0.83,6,12,M,Connelly Springs,NC,28612,0
15016,11066,29286,57,21,5,8.0,N,Y,1.91667,2,0,1.33333,1,11,M,Morganton,NC,28655,0
15017,10021,19938,10,17,4,8.0,N,N,0.0,0,0,,0,12,M,Spindale,NC,28160,0
15018,12211,22362,74,3,5,7.0,N,N,3.80667,0,6,3.58571,0,12,F,Bryson City,NC,28713,0
15019,7348,14785,74,3,7,7.0,N,N,3.24667,0,2,2.7125,0,12,F,Bryson City,NC,28713,0
15020,16642,8849,16,10,9,6.0,N,N,3.33333,2,3,3.6875,0,12,F,Morganton,NC,28655,1
15021,4656,25958,46,14,5,8.0,N,N,2.42143,3,4,1.11667,4,11,M,North Wilkesboro,NC,28659,2
15022,12,13823,36,10,5,6.0,N,N,4.0,1,8,4.0,0,12,F,Morganton,NC,28655,0
15023,16130,29091,49,10,1,7.0,N,N,3.66667,1,0,3.46154,0,12,M,Morganton,NC,28655,0
15024,13127,20913,23,17,5,11.0,N,N,0.0,2,0,,0,12,M,Forest City,NC,28043,0
15025,9107,19192,16,10,9,8.0,N,N,3.28571,4,2,3.5625,0,12,F,Morganton,NC,28655,1
15026,4715,22881,5,14,5,8.0,N,N,3.00357,9,2,2.41667,1,11,F,Ronda,NC,28670,0
15027,11760,18500,7,9,2,6.0,N,N,3.25,1,2,3.25,0,11,M,Rutherfordton,NC,28139,0
15028,14623,7218,77,2,5,6.0,N,N,3.34091,1,11,3.81667,0,12,F,Warrensville,NC,28693,0
15029,9777,26658,46,14,5,8.0,N,N,3.42857,1,7,2.85833,0,11,M,North Wilkesboro,NC,28659,2
15030,10743,6400,51,10,9,6.0,N,Y,3.08333,2,0,2.83333,0,12,M,Connelly Springs,NC,28612,1
15031,7563,25770,35,17,5,10.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
15032,1974,2905,53,9,5,6.0,N,N,2.76538,5,1,2.51429,2,12,F,Forest City,NC,28043,0
15033,325,14296,1,22,5,7.0,N,N,4.0,0,6,4.0,0,12,F,Sugar Grove,NC,28679,0
15034,12480,18493,51,10,5,7.0,N,N,3.125,1,9,3.16667,0,12,M,Hickory,NC,28602,0
15035,2965,26289,52,17,5,7.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
15036,9588,1255,12,17,2,12.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
15037,1924,17968,12,17,4,12.0,N,N,0.0,1,1,,0,12,F,Forest City,NC,28043,0
15038,16899,12069,18,1,5,7.0,N,N,3.61667,1,4,3.61667,0,12,F,North Wilkesboro,NC,28659,0
15039,12546,18255,20,17,5,6.0,N,N,0.0,0,1,,0,12,M,Forest City,NC,28043,0
15040,15948,25663,61,21,5,9.0,N,N,3.72941,10,2,3.9,0,12,F,Valdese,NC,28690,0
15041,10586,20050,49,10,5,6.0,N,N,3.66667,0,0,3.38462,0,11,M,Morganton,NC,28655,0
15042,15669,16628,22,9,5,7.0,N,N,3.556,1,1,3.38333,0,12,F,Forest City,NC,28043,0
15043,1686,24677,7,9,5,7.0,N,N,2.0,0,0,2.0,4,11,M,Rutherfordton,NC,28139,0
15044,11013,3256,11,1,5,6.0,N,N,3.9,1,4,3.9,0,12,F,Wilkesboro,NC,28697,0
15045,17133,22514,15,1,5,8.0,N,N,1.64167,8,0,1.64167,2,12,M,Traphill,NC,28685,0
15046,527,13169,49,10,5,6.0,N,N,3.14286,0,0,2.61538,0,11,M,Connelly Springs,NC,28612,0
15047,10452,12974,36,10,5,6.0,N,N,3.375,2,8,3.07143,0,12,F,Morganton,NC,28655,0
15048,3124,21519,12,17,5,10.0,N,N,0.0,0,1,,0,12,M,Bostic,NC,28018,0
15049,2297,8669,70,6,5,8.0,N,Y,2.1125,17,11,2.1125,0,11,M,Murphy,NC,28906,0
15050,3606,29270,53,9,5,7.0,N,N,4.0,0,0,4.0,0,11,F,Forest City,NC,28043,0
15051,15168,18788,7,9,2,6.0,N,N,3.42381,1,3,3.23636,0,12,M,Rutherfordton,NC,28139,0
15052,10691,4059,51,10,5,6.0,N,Y,2.91667,1,1,2.41667,1,12,M,Connelly Springs,NC,28612,0
15053,72,22810,51,10,5,7.0,N,N,3.83333,0,0,3.83333,0,11,F,Connelly Springs,NC,28612,0
15054,13055,14212,53,9,5,6.0,N,N,1.25,0,0,1.25,8,11,M,Forest City,NC,28043,0
15055,14968,5055,15,1,1,6.0,N,N,3.98571,0,0,4.0,0,11,F,North Wilkesboro,NC,28659,0
15056,440,19294,12,17,5,10.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
15057,740,11551,55,10,5,7.0,N,N,3.11111,8,0,2.88889,0,11,M,Morganton,NC,28655,0
15058,10175,11039,12,17,5,10.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
15059,868,19315,52,17,5,6.0,N,N,0.0,0,0,,0,12,M,Bostic,NC,28018,0
15060,11564,21259,10,17,5,8.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
15061,8862,26260,54,11,5,8.0,N,N,3.80833,4,17,3.66667,0,11,F,Robbinsville,NC,28771,0
15062,17240,21748,36,10,5,6.0,N,N,4.0,0,0,4.0,0,11,F,Morganton,NC,28655,0
15063,1418,27968,28,14,5,8.0,N,N,2.11429,4,0,1.78333,5,11,F,Wilkesboro,NC,28697,2
15064,8882,23984,22,9,4,6.0,N,N,3.78947,4,1,4.0,0,12,M,Forest City,NC,28043,0
15065,17068,11493,58,7,5,8.0,N,N,2.95,3,12,3.30714,0,12,F,Hayesville,NC,28904,0
15066,14896,10963,67,2,5,7.0,N,N,3.96,2,0,3.97,0,12,F,Lansing,NC,28643,0
15067,15958,21494,13,23,5,9.0,N,N,,5,60,,0,12,M,Blowing Rock,NC,28605,0
15068,6865,5523,47,20,5,8.0,N,N,3.42,4,0,3.13333,0,11,M,,,,0
15069,2065,28311,67,2,5,7.0,N,N,1.28571,8,6,1.26667,3,12,M,West Jefferson,NC,28694,0
15070,6020,8407,13,23,5,9.0,N,N,,145,64,,0,12,M,Vilas,NC,28692,0
15071,10342,7739,12,17,2,10.0,N,N,0.0,1,1,,0,12,M,Forest City,NC,28043,0
15072,17258,18927,75,4,5,6.0,N,N,3.56667,18,6,3.56667,0,12,M,Green Mountain ,NC,28740,0
15073,1849,8789,49,10,5,6.0,N,N,3.54167,0,0,3.30769,0,12,F,Valdese,NC,28690,0
15074,546,26809,26,14,7,9.0,N,N,1.83333,55,58,1.83333,1,12,F,Millers Creek,NC,28651,2
15075,14289,25740,53,9,2,6.0,N,N,2.71304,6,6,2.66667,1,12,F,Forest City,NC,28043,0
15076,15196,11811,49,10,1,7.0,N,N,3.33333,2,0,3.23077,0,12,M,Morganton,NC,28655,0
15077,10112,13947,38,13,5,6.0,N,Y,3.33333,0,0,3.33333,0,11,F,Robbinsville,NC,28771,0
15078,13065,12316,60,21,5,9.0,N,N,3.6875,20,24,3.55,0,12,M,Connelly Springs,NC,28612,0
15079,4048,21962,12,17,5,11.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
15080,13528,17714,51,10,9,7.0,N,Y,2.375,3,4,1.75,2,12,M,Connelly Springs,NC,28612,1
15081,5003,3907,58,7,5,6.0,N,N,1.84839,8,7,1.19333,9,12,M,Hayesville,NC,28904,0
15082,4271,3219,5,14,5,8.0,N,N,3.85,0,0,3.70833,0,11,F,Ronda,NC,28670,0
15083,12828,27522,24,12,5,9.0,N,N,3.67143,0,4,3.3,0,12,F,Rutherfordton,NC,28139,0
15084,4075,11285,47,20,5,8.0,N,N,2.56957,4,0,1.89167,3,11,F,Bryson City,NC,28713,0
15085,2910,23076,16,10,9,6.0,N,N,3.03125,0,0,3.1875,0,12,F,Morganton,NC,28655,1
15086,2135,29020,12,17,2,10.0,N,N,0.0,1,0,,0,12,F,Forest City,NC,28043,0
15087,7076,18931,51,10,5,7.0,N,N,4.0,6,0,4.0,0,12,F,Hildebran,,28637,0
15088,800,21220,2,14,2,8.0,N,Y,3.53571,0,0,3.30833,0,11,F,North Wilkesboro,NC,28659,2
15089,1140,21483,49,10,5,7.0,N,N,3.71429,1,0,3.53846,0,11,F,Valdese,NC,28690,0
15090,14986,29273,49,10,1,8.0,N,N,3.42857,1,0,3.1875,0,12,M,Valdese,NC,28690,0
15091,15251,28958,23,17,5,11.0,N,N,0.0,1,0,,0,12,M,Cliffside,NC,28024,0
15092,13222,22335,55,10,5,6.0,N,N,2.96296,0,0,2.30769,0,11,F,Morganton,NC,28655,0
15093,15884,17584,17,19,5,6.0,N,N,2.77083,11,2,2.15,3,12,F,Mars Hill,NC,28754,0
15094,17140,16174,55,10,5,7.0,N,N,3.91667,0,0,3.83333,0,12,M,Morganton,NC,28655,0
15095,8740,28099,22,9,5,7.0,N,N,3.728,7,11,3.52727,0,12,F,Ellenboro,NC,28040,0
15096,995,16725,47,20,7,8.0,N,N,3.13333,6,2,2.89167,0,11,M,Cherokee,NC,28719,0
15097,324,29302,67,2,9,8.0,N,N,2.51875,1,0,2.4,0,12,M,Jefferson,NC,28640,1
15098,11364,18003,2,14,5,8.0,N,N,3.96429,3,1,3.975,0,11,F,Wilkesboro,NC,28697,2
15099,3132,22747,15,1,5,6.0,N,N,3.71786,4,5,3.56667,0,11,F,McGrady,NC,28649,0
15100,8397,19361,8,1,5,6.0,N,N,3.28333,2,5,3.28333,0,12,F,State Road,NC,28676,0
15101,8327,14899,53,9,5,8.0,N,N,3.22083,1,3,3.5,0,12,M,Rutherfordton,NC,28139,0
15102,16637,24763,17,19,5,8.0,N,N,2.30833,3,0,1.21667,5,12,M,Marshall,NC,28754,0
15103,17072,14033,15,1,9,6.0,Y,N,3.5,1,8,3.5,0,12,F,North Wilkesboro,NC,28659,1
15104,14467,22486,49,10,5,7.0,N,N,0.0,0,0,,0,12,F,Valdese,NC,28704,0
15105,17073,17824,51,10,5,7.0,N,N,3.54167,8,1,3.33333,0,12,F,Hickory,NC,28602,0
15106,12754,1211,12,17,5,10.0,N,N,0.0,3,0,,0,12,F,Forest City,NC,28043,0
15107,16555,628,71,21,9,9.0,N,N,3.66875,8,0,3.6,0,12,F,Morganton,NC,28655,1
15108,3991,19747,36,10,5,7.0,N,N,4.0,1,4,4.0,0,12,F,Valdese,NC,28690,0
15109,9201,18977,49,10,5,7.0,N,N,3.53571,5,3,3.23077,0,12,M,Connelly Springs,NC,28612,0
15110,9371,26782,22,9,5,8.0,N,N,2.85789,0,0,2.03333,1,12,F,Ellenboro,NC,28040,0
15111,1617,24290,58,7,5,6.0,N,N,2.002,2,1,1.88148,4,12,M,Hayesville,NC,28904,0
15112,11818,3493,55,10,5,6.0,N,Y,2.52,8,1,2.0,0,12,M,Morganton,NC,28655,0
15113,14163,13611,61,21,5,9.0,N,N,2.48235,85,7,2.1,4,12,F,Connelly Springs,NC,28612,0
15114,8059,20182,23,17,2,11.0,N,N,0.0,2,0,,0,12,F,Mooresboro,NC,28114,0
15115,6880,27654,66,12,5,9.0,N,N,2.43077,3,0,1.95,1,12,M,Ellenboro,NC,28040,0
15116,4202,24568,64,22,5,8.0,N,Y,1.66667,0,0,1.66667,0,12,M,Banner Elk,NC,28604,0
15117,1337,19600,46,14,5,8.0,N,N,3.22143,3,3,2.70833,0,11,F,North Wilkesboro,NC,28659,2
15118,13326,25803,60,21,5,9.0,N,N,1.6875,76,6,1.3375,5,12,F,Hickory,NC,28602,0
15119,7601,13683,18,1,5,8.0,N,N,3.1,0,1,3.1,0,12,F,Millers Creek,NC,28651,0
15120,11325,21230,49,10,1,7.0,N,N,3.96296,0,0,3.92857,0,11,F,Connelly Springs,NC,28612,0
15121,17007,28539,51,10,5,7.0,N,Y,2.83333,16,3,2.5,0,12,M,Morganton,NC,28655,0
15122,12568,28096,2,14,4,8.0,N,N,3.03929,11,6,2.48333,1,11,M,Boomer,NC,28606,2
15123,7622,25984,28,14,5,8.0,N,N,3.68214,4,0,3.55833,0,11,M,Wilkesboro,NC,28697,2
15124,3620,28616,16,10,5,8.0,N,N,3.30556,0,1,3.5,0,12,F,Morganton,NC,28655,0
15125,6936,18477,51,10,5,7.0,N,N,2.95833,3,0,2.75,0,11,M,Connelly Springs,NC,28612,0
15126,2236,28041,74,3,5,6.0,N,N,,0,0,,0,12,F,Bryson City,NC,28713,0
15127,15729,22104,35,17,5,12.0,N,N,0.0,0,1,,0,12,F,Lake Lure,NC,28746,0
15128,126,19660,43,13,9,7.0,N,N,3.78889,1,3,3.68333,0,12,F,Robbinsville,NC,28771,1
15129,4549,14962,36,10,9,6.0,N,N,3.66667,0,0,3.41667,0,12,M,Morganton,NC,28655,1
15130,9149,19689,35,17,4,11.0,N,N,0.0,3,3,,0,12,F,Spindale,NC,28160,0
15131,9418,1007,56,5,5,6.0,N,N,3.90833,0,2,3.87692,0,12,M,Laurel Springs,NC,28644,0
15132,4699,21217,35,17,5,11.0,N,N,0.0,0,5,,0,12,F,Forest City,NC,28043,0
15133,15309,6278,66,12,9,9.0,N,N,2.1,0,9,2.1,0,12,F,Forest City,NC,28043,1
15134,2838,14192,11,1,9,8.0,N,N,2.73333,2,0,2.73333,0,12,M,Wilkesboro,NC,28697,1
15135,2809,20807,22,9,2,6.0,N,N,3.61905,1,3,3.81818,0,12,M,Forest City,NC,28043,0
15136,5437,14950,67,2,5,8.0,N,Y,3.44375,13,3,3.54,0,12,M,West Jefferson,NC,28694,0
15137,3217,15314,67,2,5,7.0,N,N,3.58,5,1,3.55556,0,12,M,West Jefferson,NC,28694,0
15138,8253,3966,25,4,5,7.0,N,N,1.56667,7,16,1.56667,1,12,M,Burnsville,NC,28714,0
15139,6969,25703,6,12,2,8.0,N,N,,0,0,,0,11,M,Forest City,NC,28043,0
15140,4137,14401,74,3,5,7.0,N,N,3.9,0,0,3.86667,0,12,M,Bryson City,NC,28713,0
15141,7461,10854,3,12,5,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
15142,15597,20357,18,1,5,8.0,N,N,4.0,6,3,4.0,0,12,F,Millers,NC,28651,0
15143,13401,25702,8,1,5,8.0,N,N,2.03333,0,1,2.03333,0,12,F,Elkin,NC,28621,0
15144,15422,10516,8,1,5,6.0,N,N,3.95,0,2,3.95,0,12,F,Ronda,NC,28670,0
15145,4041,23036,53,9,5,6.0,N,N,2.30769,3,7,2.30769,0,11,F,Caroleen,NC,28019,0
15146,2894,1190,47,20,5,8.0,N,Y,2.36818,4,9,1.78333,1,11,M,Bryson City,NC,28713,0
15147,2349,15232,46,14,9,8.0,Y,N,2.74643,8,11,1.49167,3,11,M,Hays,NC,28635,2
15148,14775,1279,74,3,5,7.0,N,N,3.22667,1,16,2.8,0,12,M,Bryson City,NC,28713,0
15149,15945,26042,12,17,5,9.0,N,N,0.0,1,11,,0,12,F,Forest City,NC,28043,0
15150,15738,28722,14,8,5,8.0,N,N,3.585,0,0,3.33333,0,11,M,Roaring Gap,NC,28668,2
15151,8823,29315,7,9,5,7.0,N,N,3.58333,0,2,3.58333,0,11,F,Rutherfordton,NC,28139,0
15152,11058,4838,30,2,5,6.0,N,N,2.03478,6,1,2.09167,1,12,M,Jefferson,NC,28640,0
